Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3780285,,0,469.59,0,4.64,()-5,NC[C@H]1CC[C@H](C(=O)NC(Cc2ccccc2)c2cc(-c3ccc4c(N)noc4c3)ccn2)CC1,Ki,'=',9.2,nM,8.04,,,UO_0000065,17.11,0.31,3.4,6.69,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL4100305,,0,524.97,1,3.97,19,O=C(Nc1ccc2cn[nH]c2c1)[C@@H]1c2ccccc2CCN1C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1,Ki,'=',57,nM,7.24,,,UO_0000065,13.8,0.26,3.27,5.95,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4081335,,0,575.99,1,4.41,21,COC(=O)Nc1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1,Ki,'=',110,nM,6.96,,,UO_0000065,12.08,0.23,2.55,5.3,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4074535,,0,572.03,1,3.86,25,CN(C)c1cccc2c1CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',6,nM,8.22,,,UO_0000065,14.37,0.27,4.36,6.16,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4059788,,0,646.04,1,3.29,53,O=C(O)c1ccc(NC(=O)[C@@H]2c3cccc(N4CCOCC4=O)c3CCN2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1,Ki,'=',2,nM,8.7,,,UO_0000065,13.47,0.26,5.41,5.44,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3660173,,0,653.89,2,2.51,BDBM108097,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCCC2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1,Ki,'=',800,nM,6.1,,228248,UO_0000065,9.32,0.18,3.59,3.42,FALSE,CHEMBL3705559,"Inhibition Assay: Inhibition of human FXIa was determined by the method described in [0092]-[0098] using activated human Factor XI from Enzyme Research Laboratories at 96 ng/mL and H-D-Lys(Cbo)-Pro-Arg-pNA (Pefachrome PCa) at 5 mM, 4 mM, and 2 mM as substrate; results are reported as Ki values (nanomolar).",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639037,37,BindingDB Database,,2013,None,
CHEMBL3127486,,0,519.61,2,4.88,()-30,C[C@]1(c2ccccc2)C[C@@H](c2cc(N)cc(-c3ccc(C(N)=O)cc3C(=O)O)c2)Nc2ccc(C(=N)N)cc21,Ki,'=',0.64,nM,9.19,,,UO_0000065,17.69,0.32,4.31,5.46,FALSE,CHEMBL3129742,Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3124891,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL3127476,,0,476.58,1,5.78,20,C[C@]1(c2ccccc2)C[C@@H](c2cccc(-c3ccc(N)cc3C(=O)O)c2)Nc2ccc(C(=N)N)cc21,Ki,'=',64,nM,7.19,,,UO_0000065,15.09,0.27,1.41,5.74,FALSE,CHEMBL3129742,Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3124891,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL4060950,,0,622.47,2,5.09,17,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',0.03,nM,10.52,,,UO_0000065,16.91,0.33,5.43,6.23,FALSE,CHEMBL3993696,Inhibition of human coagulation factor 11a using pyroGlu-Pro-Arg-pNA as substrate after 10 to 120 mins at 37 degC by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3992532,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4092164,,0,574,1,4.04,23,COC(=O)Nc1ccc2c(c1)NC(=O)C/C=C/C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',264,nM,6.58,,,UO_0000065,11.46,0.22,2.54,3.9,FALSE,CHEMBL3993696,Inhibition of human coagulation factor 11a using pyroGlu-Pro-Arg-pNA as substrate after 10 to 120 mins at 37 degC by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3992532,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3808853,,0,481.56,0,4.95,5,CC1COC(=O)Nc2cccc(c2)CNC(=O)C(Nc2ccc3c(N)nccc3c2)c2ccc1cc2,Ki,'=',10800,nM,4.97,,,UO_0000065,10.31,0.19,0.02,4.2,FALSE,CHEMBL3811620,Inhibition of purified human factor 11a after 30 to 60 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3808300,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL4105168,,0,543.96,2,5.64,29,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](NC(=O)c1c(F)cc(C)cc1F)c1nc-2c(Cl)[nH]1,Ki,'=',16,nM,7.8,,,UO_0000065,14.33,0.28,2.16,6.23,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4107758,,0,624.03,2,5.31,BDBM247414,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2C)NC1=O,Ki,'=',0.1,nM,10,,431688,UO_0000065,16.02,0.31,4.69,7.97,FALSE,CHEMBL3889078,"In Vitro Assay: Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4 containing 145 mM NaCl, 5 mM KCl, and 0.1% PEG 8000 (polyethylene glycol; JT Baker or Fisher Scientific). Determinations were made using purified human Factor XIa at a final concentration of 25-200 pM (Haematologic Technologies) and the synthetic substrate S-2366 (pyroGlu-Pro-Arg-pNA; CHROMOGENIX® or AnaSpec) at a concentration of 0.0002-0.001 M.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3886936,37,BindingDB Database,,2016,None,
CHEMBL3754712,,0,555.98,1,3.24,5,O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc2[nH]c(=O)cc(O)c2c1,Ki,'=',11.2,nM,7.95,,,UO_0000065,14.3,0.27,4.71,5.13,FALSE,CHEMBL3756134,Inhibition of human coagulation factor 11a assessed as substrate hydrolysis to p-nitroaniline incubated for 10 to 120 mins by spectrophotometry analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3751839,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2016,None,
CHEMBL3114833,,0,633.75,2,6.14,18f,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2cc(C)ccc2F)c1,Ki,'=',11000,nM,4.96,,,UO_0000065,7.82,0.15,-1.18,3.45,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3114832,,0,649.75,2,5.84,18e,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2ccc(F)c(OC)c2)c1,Ki,'=',11000,nM,4.96,,,UO_0000065,7.63,0.15,-0.88,3.24,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3114843,,0,633.77,2,5.22,7l,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2cc(NC(C)=O)ccc2S(=O)(=O)CC)ccc1OC(C)C,Ki,'=',4000,nM,5.4,,,UO_0000065,8.52,0.16,0.18,3.34,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3114851,,0,484.6,1,5.47,7a,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2)ccc1OC(C)C,Ki,'=',3900,nM,5.41,,,UO_0000065,11.16,0.21,-0.06,5.49,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3663895,,0,659.08,1,2.98,BDBM170421,O=C(O)c1ccc(NC(=O)C2c3cccc(C(=O)N4CCNCC4)c3CCN2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1,Ki,'=',552.6,nM,6.26,,314376,UO_0000065,9.49,0.18,3.28,3.85,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3663884,,0,670.08,2,6.22,BDBM170410,COC(=O)Nc1ccc(-c2cccc3c2CCN(C(=O)/C=C/c2c(-n4cnnn4)ccc(Cl)c2F)[C@H]3C(=O)Nc2ccc(F)cc2)cc1,Ki,'=',3372,nM,5.47,,314380,UO_0000065,8.17,0.16,-0.75,4.17,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3114857,,0,499.62,1,5.05,7g,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2cccc(N)c2)ccc1OC(C)C,Ki,'=',9700,nM,5.01,,,UO_0000065,10.03,0.19,-0.04,4.03,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3114841,,0,590.75,2,5.65,7j,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)C(C)C)ccc1OC(C)C,Ki,'=',11000,nM,4.96,,,UO_0000065,8.39,0.16,-0.69,3.74,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3660186,,0,646.86,2,3.36,BDBM108110,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCCc2ccccc2)NS(=O)(=O)Cc2ccccc2)cc1,Ki,'=',135,nM,6.87,,228261,UO_0000065,10.62,0.2,3.51,4.13,FALSE,CHEMBL3705559,"Inhibition Assay: Inhibition of human FXIa was determined by the method described in [0092]-[0098] using activated human Factor XI from Enzyme Research Laboratories at 96 ng/mL and H-D-Lys(Cbo)-Pro-Arg-pNA (Pefachrome PCa) at 5 mM, 4 mM, and 2 mM as substrate; results are reported as Ki values (nanomolar).",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639037,37,BindingDB Database,,2013,None,
CHEMBL3754635,,0,527.98,1,3.15,4,Nc1n[nH]c2cc(NC(=O)[C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)ccc12,Ki,'=',6.4,nM,8.19,,,UO_0000065,15.52,0.29,5.04,5.24,FALSE,CHEMBL3756134,Inhibition of human coagulation factor 11a assessed as substrate hydrolysis to p-nitroaniline incubated for 10 to 120 mins by spectrophotometry analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3751839,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2016,None,
CHEMBL3753069,,0,518.96,1,2.71,24,O=C(O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cc(Cl)ccc2-n2cnnn2)cc1,Ki,'=',2688,nM,5.57,,,UO_0000065,10.73,0.21,2.86,4,FALSE,CHEMBL3756134,Inhibition of human coagulation factor 11a assessed as substrate hydrolysis to p-nitroaniline incubated for 10 to 120 mins by spectrophotometry analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3751839,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2016,None,
CHEMBL3115903,,0,536.68,2,1.79,39,N=C(N)c1ccc(CNC(=O)C(Cc2ccc(CN)cc2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1,Ki,'=',19000,nM,4.72,,,UO_0000065,8.8,0.17,2.93,2.57,FALSE,CHEMBL3119261,Competitive inhibition of human coagulation factor 11a using S-2366 as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112440,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL3114852,,0,541.65,2,5.43,7b,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2cccc(NC(C)=O)c2)ccc1OC(C)C,Ki,'=',11000,nM,4.96,,,UO_0000065,9.15,0.17,-0.47,3.89,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL437555,,0,514.99,1,2.92,31,CCOC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,Ki,'=',7380,nM,5.13,,,UO_0000065,9.97,0.2,2.21,4.68,FALSE,CHEMBL897887,Inhibition of human factor 11a,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL1149671,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL3660175,,0,695.93,2,2.77,BDBM108099,CCC(=O)N1CCC(CC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,Ki,'=',720,nM,6.14,,228250,UO_0000065,8.83,0.17,3.37,3.29,FALSE,CHEMBL3705559,"Inhibition Assay: Inhibition of human FXIa was determined by the method described in [0092]-[0098] using activated human Factor XI from Enzyme Research Laboratories at 96 ng/mL and H-D-Lys(Cbo)-Pro-Arg-pNA (Pefachrome PCa) at 5 mM, 4 mM, and 2 mM as substrate; results are reported as Ki values (nanomolar).",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639037,37,BindingDB Database,,2013,None,
CHEMBL3660185,,0,709.96,2,3.01,BDBM108109,CC(C)C(=O)N1CCC(CC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,Ki,'=',920,nM,6.04,,228264,UO_0000065,8.5,0.16,3.03,3.24,FALSE,CHEMBL3705559,"Inhibition Assay: Inhibition of human FXIa was determined by the method described in [0092]-[0098] using activated human Factor XI from Enzyme Research Laboratories at 96 ng/mL and H-D-Lys(Cbo)-Pro-Arg-pNA (Pefachrome PCa) at 5 mM, 4 mM, and 2 mM as substrate; results are reported as Ki values (nanomolar).",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639037,37,BindingDB Database,,2013,None,
CHEMBL3647399,,0,580.06,2,5.87,BDBM139969,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCN(c3cccc(Cl)c3F)CC1=O)c1cc-2ccn1,Ki,'=',7.46,nM,8.13,,274950,UO_0000065,14.01,0.27,2.26,7.82,FALSE,CHEMBL3705671,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Assays were conducted at room temperature or at 37Â° C. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638876,37,BindingDB Database,,2014,None,
CHEMBL3647410,,0,607.07,2,5.93,BDBM139980,COC(=O)Nc1ccc2c(c1)N[C@@H](C(=O)OC)CCCC[C@H](N1CCC(c3cccc(Cl)c3)OC1=O)c1nc-2c(C#N)[nH]1,Ki,'=',13.35,nM,7.88,,274961,UO_0000065,12.97,0.25,1.94,4.96,FALSE,CHEMBL3705671,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Assays were conducted at room temperature or at 37Â° C. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638876,37,BindingDB Database,,2014,None,
CHEMBL3398641,,0,603.47,2,5.65,1,COC(=O)Nc1ccc(-c2nc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,Ki,'=',2.7,nM,8.57,,,UO_0000065,14.2,0.28,2.92,6.13,TRUE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4227153,,0,581.04,2,5.06,4,COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)cnn2)cc1,Ki,'=',4.1,nM,8.39,,,UO_0000065,14.43,0.27,3.33,6.13,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4227416,,0,597.04,1,4.36,6,COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)c(=O)[nH]n2)cc1,Ki,'=',22,nM,7.66,,,UO_0000065,12.83,0.24,3.3,4.88,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4227897,,0,638.09,1,4.42,13,CNC(=O)c1nnc([C@H](Cc2ccccc2)NC(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)cc1-c1ccc(NC(=O)OC)cc1,Ki,'=',31,nM,7.51,,,UO_0000065,11.77,0.22,3.09,4.53,FALSE,CHEMBL4221624,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate measured after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4219113,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
